  7190047 19135897+4242175  19:13:58.973 +42:42:17.53 11.47 4789 168   29.70    0.23    3.87    0.05 9.87e+03 436         0.94    0.08   10.39    0.34    2.38    0.01  351.20    1.97    0.07 -999.   -999.   0 -999.    0 1 2
  7191496 19160765+4246319  19:16:07.651 +42:46:31.98 11.82 5084 178   16.21    0.11    2.50    0.05 1.83e+04 877         0.97    0.10   14.06    0.64    2.13    0.01 -999.      1.32    0.06 -999.   -999.   0 -999.    0 0 1
  7191673 19162298+4245329  19:16:22.983 +42:45:32.98 10.70 4707 165   31.93    0.23    3.62    0.05 6.39e+03 254         1.49    0.13   12.65    0.43    2.41    0.01  245.30    1.57    0.06 -999.   -999.   0 -999.    0 1 2
  7191945 19164681+4242250  19:16:46.815 +42:42:25.06 11.33 5093 178   56.82    0.48    5.43    0.05 631      26.4        1.87    0.14   10.42    0.28    2.67    0.01  263.50    1.54    0.14  139.50    3.78 0 -999.    3 1 2
  7200117 19265165+4246356  19:26:51.653 +42:46:35.62 10.43 4667  93   58.82    0.26    5.55    0.05 1.66e+03 49          1.66    0.09    9.87    0.21    2.67    0.01 -999.      1.93    0.05 -999.   -999.   0 -999.    0 0 2
  7200133 19265290+4245078  19:26:52.901 +42:45:07.88 11.68 5075 178   38.82    0.24    4.23    0.05 2.98e+03 124         1.60    0.13   11.69    0.36    2.51    0.01 -999.      0.98    0.05 -999.   -999.   0 -999.    0 0 0
  7200574 19272514+4246552  19:27:25.150 +42:46:55.20 11.46 4964 174   32.45    0.22    3.98    0.05 7.17e+03 293         1.16    0.10   10.93    0.35    2.42    0.01 -999.      1.10    0.07 -999.   -999.   0 -999.    0 0 2
  7202701 19300855+4242121  19:30:08.549 +42:42:12.10 12.35 5120 179   29.08    0.26    3.79    0.05 4.84e+03 255         1.06    0.09   10.98    0.37    2.38    0.01 -999.      0.51    0.07 -999.   -999.   0 -999.    0 0 0
  7203663 19312158+4244582  19:31:21.590 +42:44:58.24 12.05 4925  98   33.08    0.27    4.19    0.05 5.14e+03 223         0.99    0.06   10.01    0.28    2.43    0.01  302.40    1.21    0.06 -999.   -999.   0 -999.    0 1 2
  7204026 19314653+4246022  19:31:46.538 +42:46:02.24 12.43 4711  94   80.60    0.23    7.58    0.05 1.31e+03 38.3        1.25    0.06    7.29    0.13    2.81    0.01   72.30    1.41    0.05 -999.   -999.   0 -999.    0 1 1
  7204652 19323067+4243424  19:32:30.679 +42:43:42.46 12.31 5142 180   22.76    0.22    3.29    0.05 1.14e+04 695         0.91    0.08   11.46    0.43    2.28    0.01 -999.      1.31    0.07 -999.   -999.   0 -999.    0 0 1
  7204851 19324402+4246503  19:32:44.028 +42:46:50.30 12.15 4863 170   35.00    0.21    3.99    0.05 5.62e+03 226         1.39    0.11   11.61    0.37    2.45    0.01 -999.      1.53    0.06 -999.   -999.   0 -999.    0 0 0
  7205067 19325920+4244428  19:32:59.205 +42:44:42.86 10.72 5067 101   61.47    0.41    5.31    0.05 516      19.4        2.56    0.14   11.74    0.27    2.71    0.01 -999.      1.19    0.03 -999.   -999.   0 -999.    0 0 2
  7205313 19331761+4242359  19:33:17.611 +42:42:35.93 12.20 5117 179   30.29    0.26    4.38    0.05 6.35e+03 278         0.68    0.05    8.57    0.26    2.40    0.01 -999.      1.42    0.07 -999.   -999.   0 -999.    0 0 0
  7205397 19332419+4242006  19:33:24.192 +42:42:00.68 12.04 4652  93   27.98    0.40    3.68    0.05 6.14e+03 383         0.93    0.07   10.70    0.35    2.35    0.01 -999.      1.39    0.15   53.00   10.22 0 -999.    2 0 0
  7206422 19343403+4244096  19:34:34.039 +42:44:09.67 11.51 5028 176  223.62    0.41   16.29    0.05 129      3.49        1.38    0.09    4.53    0.08    3.27    0.01 -999.      1.46    0.02 -999.   -999.   0 -999.    0 0 1
  7206531 19344062+4244103  19:34:40.627 +42:44:10.32 11.84 4874  97   46.46    0.31    4.65    0.05 1.79e+03 61.1        1.78    0.11   11.38    0.29    2.58    0.01  274.10    1.45    0.05 -999.   -999.   0 -999.    0 1 2
  7207251 19353131+4243452  19:35:31.315 +42:43:45.23 10.12 4818  96   44.52    0.44    4.67    0.05 1.38e+03 63          1.51    0.10   10.74    0.28    2.56    0.01 -999.      0.46    0.05 -999.   -999.   0 -999.    0 0 0
  7211802 19403400+4247307  19:40:34.003 +42:47:30.77 11.79 4969 174   41.44    0.71    4.45    0.05 1.15e+03 80.4        1.55    0.14   11.18    0.38    2.53    0.01  272.50    1.27    0.29   70.50    8.02 0 -999.    2 0 2
  7212057 19405011+4246167  19:40:50.117 +42:46:16.79 12.07 4735  95   51.29    0.21    5.18    0.05 1.92e+03 66.5        1.49    0.08    9.98    0.23    2.61    0.01 -999.      1.50    0.04 -999.   -999.   0 -999.    0 0 1
  7214916 19433234+4244280  19:43:32.345 +42:44:28.00 12.34 4818  96   99.42    0.41    7.95    0.05 269      8.9         2.01    0.09    8.28    0.14    2.90    0.01 -999.      0.47    0.03 -999.   -999.   0 -999.    0 0 0
  7215396 19435904+4246388  19:43:59.040 +42:46:38.89  9.55 4599  92   24.81    0.17    2.98    0.05 8.94e+03 415         1.47    0.12   14.34    0.53    2.29    0.01 -999.      1.22    0.07 -999.   -999.   0 -999.    0 0 0
  7215409 19435982+4244090  19:43:59.825 +42:44:09.02 12.36 4907  98  116.08    0.39    9.34    0.05 155      5.45        1.72    0.07    7.06    0.11    2.98    0.01 -999.      0.01    0.03 -999.   -999.   0 -999.    0 0 0
  7217486 19455794+4242592  19:45:57.946 +42:42:59.22  9.67 4937  99   89.16    0.72    7.12    0.05 119      4.89        2.33    0.12    9.37    0.18    2.86    0.01 -999.      0.78    0.10  119.50    3.97 0 -999.    3 0 0
  7221608 19493706+4244589  19:49:37.061 +42:44:58.99  9.82 4766 167   30.26    0.20    3.31    0.05 4.86e+03 207         1.84    0.16   14.43    0.53    2.39    0.01 -999.      1.19    0.06 -999.   -999.   0 -999.    0 0 0
  7255313 18434420+4249026  18:43:44.210 +42:49:02.68 12.29 4725  94   75.87    0.23    7.23    0.05 1.37e+03 41.3        1.26    0.06    7.56    0.13    2.78    0.01   71.70    1.54    0.05 -999.   -999.   0 -999.    0 1 1
  7258771 18504991+4253073  18:50:49.917 +42:53:07.37 11.99 4780  96   84.18    0.24    7.51    0.05 878      26.3        1.51    0.07    7.82    0.14    2.83    0.01   70.80    1.41    0.04 -999.   -999.   0 -999.    0 1 1
  7259237 18514218+4248475  18:51:42.189 +42:48:47.59 11.15 4773  95  175.46    0.28   13.61    0.05 301      6.76        1.26    0.05    4.96    0.06    3.15    0.01 -999.      1.25    0.03 -999.   -999.   0 -999.    0 0 1
  7259653 18522902+4249485  18:52:29.028 +42:49:48.58 11.69 4721  94   40.29    0.24    4.39    0.05 3e+03    119         1.39    0.09   10.90    0.29    2.51    0.01 -999.      0.85    0.05 -999.   -999.   0 -999.    0 0 0
  7264736 19021042+4251452  19:02:10.423 +42:51:45.29 12.28 4858 170   68.50    0.18    6.83    0.05 2.23e+03 63.4        1.22    0.08    7.75    0.18    2.74    0.01   67.40    1.81    0.05 -999.   -999.   0 -999.    0 1 1
  7265067 19024628+4252418  19:02:46.284 +42:52:41.81 12.23 4768  95   48.11    0.22    4.97    0.05 2.48e+03 93.7        1.46    0.08   10.18    0.24    2.59    0.01 -999.      1.65    0.04 -999.   -999.   0 -999.    0 0 0
  7265189 19025811+4251431  19:02:58.109 +42:51:43.16 12.02 5107 179   85.73    0.24    8.48    0.05 697      18.8        1.08    0.07    6.46    0.14    2.85    0.01   71.80    1.31    0.03 -999.   -999.   0 -999.    0 1 1
  7266176 19044779+4250002  19:04:47.794 +42:50:00.28 11.78 4926  99  275.83    1.93   18.98    0.05 131      6.26        1.36    0.06    4.07    0.05    3.35    0.01 -999.      1.87    0.02 -999.   -999.   0 -999.    0 0 1
  7266674 19054020+4252257  19:05:40.200 +42:52:25.72 12.03 4844 170   30.73    0.28    3.89    0.05 9.74e+03 428         1.04    0.09   10.73    0.36    2.40    0.01  313.70    1.45    0.08 -999.   -999.   0 -999.    0 1 2
  7267370 19065180+4252522  19:06:51.799 +42:52:52.21 12.32 4829  97   42.81    0.33    4.65    0.05 2.49e+03 90.4        1.37    0.08   10.44    0.27    2.54    0.01  319.80    1.40    0.05 -999.   -999.   0 -999.    0 1 2
  7270142 19112283+4249489  19:11:22.834 +42:49:48.90 11.69 4570 160   53.53    0.21    5.44    0.05 2.9e+03  89.9        1.31    0.10    9.26    0.24    2.62    0.01   67.60    1.95    0.06 -999.   -999.   0 -999.    0 1 1
  7272257 19144352+4248445  19:14:43.531 +42:48:44.57 12.01 4640 162   24.11    0.16    3.03    0.05 1.33e+04 685         1.27    0.12   13.53    0.53    2.28    0.01 -999.      1.69    0.08 -999.   -999.   0 -999.    0 0 0
  7273176 19160130+4253059  19:16:01.301 +42:53:05.96 11.88 5181 181   29.26    0.22    3.98    0.05 7.31e+03 344         0.91    0.08   10.09    0.33    2.39    0.01  260.70    1.02    0.07 -999.   -999.   0 -999.    0 1 2
  7273426 19162315+4253565  19:16:23.155 +42:53:56.51 11.39 4792 168   30.52    0.24    3.85    0.05 7.48e+03 322         1.05    0.09   10.81    0.36    2.39    0.01  318.00    1.58    0.07 -999.   -999.   0 -999.    0 1 2
  7281777 19265016+4249252  19:26:50.167 +42:49:25.28 11.71 4711  94   36.99    0.30    4.29    0.05 5.14e+03 200         1.17    0.08   10.45    0.29    2.47    0.01  280.40    1.44    0.07 -999.   -999.   0 -999.    0 1 2
  7284968 19305192+4250363  19:30:51.926 +42:50:36.38 11.79 5001 175   34.53    0.29    4.17    0.05 5.16e+03 228         1.17    0.10   10.65    0.34    2.45    0.01  290.00    1.48    0.06 -999.   -999.   0 -999.    0 1 2
  7286741 19330389+4249023  19:33:03.895 +42:49:02.32 11.10 4782  96   56.90    0.20    5.85    0.05 1.92e+03 60.2        1.27    0.06    8.71    0.18    2.66    0.01 -999.      1.58    0.05 -999.   -999.   0 -999.    0 0 1
  7286856 19331325+4248291  19:33:13.255 +42:48:29.16  7.85 5049 177  202.71    0.35   14.70    0.05 124      3.25        1.56    0.10    5.05    0.10    3.22    0.01   81.80    0.63    0.02 -999.   -999.   0 -999.    0 1 1
  7287493 19335799+4248277  19:33:57.993 +42:48:27.72 11.06 4876  98   55.90    0.50    5.34    0.05 523      20.3        1.78    0.10   10.38    0.25    2.66    0.01 -999.      0.55 -999.   -999.   -999.   0 -999.    6 0 0
  7288301 19345431+4250179  19:34:54.314 +42:50:17.92 12.44 4849 170   31.66    0.34    4.07    0.05 7.12e+03 359         0.95    0.08   10.07    0.33    2.41    0.01  333.00    1.79    0.08 -999.   -999.   0 -999.    0 1 2
  7288529 19350983+4252150  19:35:09.835 +42:52:15.06 11.95 4910 172   28.54    0.25    3.86    0.05 9.25e+03 417         0.88    0.07   10.16    0.34    2.37    0.01  276.80    1.54    0.08 -999.   -999.   0 -999.    0 1 2
  7289277 19355929+4248464  19:35:59.292 +42:48:46.48 11.81 4746  95   28.94    0.22    3.89    0.05 8.52e+03 393         0.84    0.06    9.97    0.29    2.37    0.01  276.00    1.30    0.08 -999.   -999.   0 -999.    0 1 2
  7293054 19400955+4252460  19:40:09.552 +42:52:46.06 11.05 4750 166   42.81    0.24    4.31    0.05 2.1e+03  77          1.81    0.14   12.03    0.36    2.54    0.01 -999.      1.72    0.05 -999.   -999.   0 -999.    0 0 0
  7293609 19404194+4250067  19:40:41.942 +42:50:06.76 11.82 4809  96   32.06    0.26    3.68    0.05 4.15e+03 165         1.46    0.10   12.45    0.39    2.41    0.01  237.80    1.43    0.06 -999.   -999.   0 -999.    0 1 2
  7294715 19414675+4248424  19:41:46.752 +42:48:42.41 11.58 4839  97   42.98    0.37    4.65    0.05 2.27e+03 98.5        1.39    0.09   10.48    0.27    2.54    0.01  325.30    1.69    0.05 -999.   -999.   0 -999.    0 1 2
  7295725 19424715+4251273  19:42:47.153 +42:51:27.36 11.41 4841  97   87.98    0.29    7.63    0.05 608      15.7        1.65    0.07    7.97    0.14    2.85    0.01   75.10    1.74    0.03 -999.   -999.   0 -999.    0 1 1
  7296975 19440030+4253561  19:44:00.307 +42:53:56.18 11.73 4833 169   46.72    0.34    4.88    0.05 1.82e+03 71.1        1.47    0.11   10.32    0.29    2.58    0.01  299.80    1.89    0.04 -999.   -999.   0 -999.    0 1 2
  7297940 19445702+4248216  19:44:57.026 +42:48:21.64 11.67 5012 100  102.83    0.59    8.07    0.05 157      5.04        2.22    0.10    8.48    0.15    2.93    0.01 -999.      0.51    0.03 -999.   -999.   0 -999.    0 0 1
  7301518 19482200+4251256  19:48:22.003 +42:51:25.67 11.48 5152 180   96.01    0.43    7.79    0.05 178      5.12        2.16    0.15    8.60    0.19    2.90    0.01  244.90    1.62    0.02 -999.   -999.   0 -999.    0 1 2
  7302117 19485170+4250471  19:48:51.706 +42:50:47.18 12.02 4977 100  215.12    0.37   15.50    0.05 119      3.64        1.48    0.06    4.79    0.06    3.25    0.01   85.60    1.72    0.02 -999.   -999.   0 -999.    0 1 1
  7303187 19494725+4252577  19:49:47.251 +42:52:57.76 11.55 4517  90   26.11    0.20    3.32    0.05 1.24e+04 565         1.08    0.08   12.07    0.41    2.31    0.01 -999.      1.44    0.09 -999.   -999.   0 -999.    0 0 0
  7305252 19513384+4251494  19:51:33.847 +42:51:49.43 11.50 4618  92   55.56    0.21    5.67    0.05 2.68e+03 81.8        1.27    0.07    8.90    0.19    2.64    0.01 -999.      1.44    0.05 -999.   -999.   0 -999.    0 0 1
  7335125 18421113+4259024  18:42:11.131 +42:59:02.44 11.44 5083 178   26.69    0.27    3.59    0.05 8.99e+03 435         1.01    0.09   11.18    0.39    2.35    0.01  291.50    1.53    0.07 -999.   -999.   0 -999.    0 1 2
  7337994 18483512+4255517  18:48:35.129 +42:55:51.78 10.89 4763  95   28.73    0.18    3.97    0.05 9.9e+03  450         0.76    0.05    9.51    0.27    2.36    0.01  281.30    1.13    0.08 -999.   -999.   0 -999.    0 1 2
  7340568 18531117+4257484  18:53:11.170 +42:57:48.42 12.43 5049 177   32.14    0.26    4.15    0.05 6.26e+03 294         0.98    0.08   10.05    0.32    2.42    0.01  313.50    1.27    0.07 -999.   -999.   0 -999.    0 1 2
  7340724 18532325+4255499  18:53:23.258 +42:55:49.98  8.41 4879  98  130.61    0.45   10.50    0.05 152      4.17        1.52    0.06    6.27    0.09    3.03    0.01 -999.      0.34    0.03    6.30   50.31 0 -999.    2 0 1
  7340789 18533229+4256171  18:53:32.297 +42:56:17.20 11.35 4690 164   66.18    0.20    6.53    0.05 2.38e+03 68.9        1.24    0.09    8.05    0.19    2.72    0.01 -999.      1.71    0.05 -999.   -999.   0 -999.    0 0 1
  7345200 19014485+4259275  19:01:44.854 +42:59:27.56 10.22 4849 170   30.85    0.20    3.89    0.05 7.78e+03 302         1.05    0.09   10.75    0.35    2.40    0.01  265.40    1.58    0.06 -999.   -999.   0 -999.    0 1 2
  7345204 19014526+4259386  19:01:45.266 +42:59:38.65 11.29 4634  93   48.25    0.20    5.03    0.05 2.94e+03 100         1.35    0.07    9.83    0.23    2.58    0.01 -999.      1.22    0.10 -999.   -999.   0 -999.    0 0 1
  7346365 19035276+4255340  19:03:52.769 +42:55:34.00 11.70 4896 171   52.09    0.26    5.31    0.05 1.82e+03 58.8        1.49    0.11    9.81    0.26    2.63    0.01 -999.      1.31    0.05 -999.   -999.   0 -999.    0 0 1
  7346442 19040211+4259540  19:04:02.112 +42:59:54.02 11.55 4906 172   48.90    0.22    5.20    0.05 2.99e+03 101         1.34    0.10    9.60    0.26    2.60    0.01 -999.      1.36    0.05 -999.   -999.   0 -999.    0 0 1
  7347189 19052086+4254372  19:05:20.868 +42:54:37.26 10.84 4872 171   39.72    0.27    4.10    0.05 1.94e+03 63.7        1.83    0.15   12.48    0.39    2.51    0.01 -999.      1.02    0.04 -999.   -999.   0 -999.    0 0 0
  7348314 19071839+4258365  19:07:18.394 +42:58:36.52 12.15 4956 173   85.18    0.22    7.83    0.05 1.15e+03 32          1.39    0.09    7.41    0.16    2.84    0.01   77.80    1.76    0.04 -999.   -999.   0 -999.    0 1 1
  7349386 19090196+4255087  19:09:01.968 +42:55:08.72 11.75 4694 164   27.20    0.26    3.79    0.05 1.55e+04 674         0.76    0.07    9.81    0.33    2.34    0.01  294.30    1.32    0.10 -999.   -999.   0 -999.    0 1 2
  7350769 19111354+4256079  19:11:13.546 +42:56:07.98 10.82 5174 181   88.88    0.94    7.04    0.05 102      4.47        2.59    0.19    9.77    0.25    2.87    0.01  217.10 -999.      0.11   90.00    5.49 0 -999.    2 0 2
  7351098 19114520+4255162  19:11:45.199 +42:55:16.28 11.20 5057 177  115.82    0.92    8.84    0.05 96.6     3.82        2.22    0.15    7.98    0.18    2.98    0.01  148.70    2.10    0.26  125.00    3.23 3    0.05  2 0 2
  7352718 19141672+4254385  19:14:16.721 +42:54:38.56 11.75 4812 168   33.34    0.27    3.92    0.05 5.41e+03 248         1.27    0.11   11.39    0.37    2.43    0.01  246.10    1.98    0.11 -999.   -999.   0 -999.    0 1 2
  7352727 19141781+4254478  19:14:17.817 +42:54:47.84 10.45 4875 171   36.03    0.21    4.31    0.05 4.53e+03 176         1.12    0.09   10.27    0.31    2.47    0.01  325.00    1.46    0.06 -999.   -999.   0 -999.    0 1 2
  7363339 19274923+4254290  19:27:49.236 +42:54:29.05 12.36 4724  94   36.39    0.32    4.22    0.05 5.13e+03 223         1.20    0.08   10.62    0.30    2.46    0.01  310.00    1.62    0.07 -999.   -999.   0 -999.    0 1 2
  7363357 19275088+4257174  19:27:50.882 +42:57:17.42 12.14 4856  97   42.70    0.38    4.46    0.05 2.45e+03 97.9        1.62    0.10   11.33    0.30    2.54    0.01  248.40    1.58    0.05 -999.   -999.   0 -999.    0 1 2
  7364232 19290099+4254058  19:29:00.996 +42:54:05.87 11.11 4690  94   52.26    0.21    5.66    0.05 2.74e+03 90.9        1.09    0.06    8.48    0.18    2.62    0.01 -999.      1.13    0.05 -999.   -999.   0 -999.    0 0 0
  7365701 19304708+4256472  19:30:47.088 +42:56:47.29 11.59 4956  99   31.67    0.23    4.07    0.05 5.28e+03 222         0.98    0.06   10.18    0.29    2.41    0.01  340.20    1.39    0.06 -999.   -999.   0 -999.    0 1 2
  7366321 19313409+4255245  19:31:34.092 +42:55:24.49 11.72 4903  98   42.72    0.27    4.60    0.05 2.47e+03 89.8        1.46    0.09   10.72    0.27    2.54    0.01  297.60    1.67    0.05 -999.   -999.   0 -999.    0 1 2
  7366820 19321125+4258545  19:32:11.256 +42:58:54.59 12.02 4836  97   35.30    0.29    4.18    0.05 4.61e+03 189         1.17    0.08   10.63    0.30    2.46    0.01  315.40    1.73    0.06 -999.   -999.   0 -999.    0 1 2
  7367400 19325069+4259223  19:32:50.698 +42:59:22.34 10.50 5041 101  102.88    0.42    8.27    0.05 259      6.49        2.03    0.09    8.10    0.13    2.93    0.01 -999.      1.27    0.03 -999.   -999.   0 -999.    0 0 2
  7368013 19333246+4255329  19:33:32.469 +42:55:32.99 12.18 4803  96   88.90    0.28    7.79    0.05 754      20.6        1.55    0.07    7.70    0.13    2.86    0.01   70.70    1.67    0.04 -999.   -999.   0 -999.    0 1 1
  7368584 19341484+4256292  19:34:14.849 +42:56:29.26 10.73 4988 100   50.61    0.60    5.29    0.05 702      42.5        1.42    0.09    9.70    0.24    2.62    0.01 -999.      0.49    0.04 -999.   -999.   0 -999.    0 0 2
  7374005 19401460+4256541  19:40:14.602 +42:56:54.13 11.53 5033 176   54.65    0.32    5.32    0.05 635      22.7        1.77    0.13   10.37    0.28    2.65    0.01 -999.      1.24    0.03 -999.   -999.   0 -999.    0 0 2
  7374869 19410937+4258421  19:41:09.372 +42:58:42.17 11.90 4872  97  147.80    0.41   11.40    0.05 130      4.21        1.58    0.06    6.02    0.08    3.08    0.01 -999.      0.28    0.03 -999.   -999.   0 -999.    0 0 1
  7375177 19412604+4254039  19:41:26.042 +42:54:03.96 11.53 5029 101   71.90    1.25    6.12    0.05 145      10.6        2.30    0.01   10.31    0.27    2.77    0.01  206.70    0.67    0.15  106.00    4.92 0 -999.    2 0 2
  7376659 19425711+4259371  19:42:57.110 +42:59:37.14 11.62 4782  96  113.93    0.23   10.07    0.05 657      17.8        1.16    0.05    5.89    0.09    2.96    0.01   77.40    1.29    0.03 -999.   -999.   0 -999.    0 1 1
  7381710 19474549+4257371  19:47:45.492 +42:57:37.12 10.32 5006 100   89.22    0.41    7.50    0.05 286      7.74        1.94    0.09    8.51    0.15    2.87    0.01  296.20    1.00    0.03 -999.   -999.   0 -999.    0 1 2
  7382407 19482119+4257211  19:48:21.190 +42:57:21.17 10.84 4710  94   44.62    0.29    4.78    0.05 1.95e+03 72.6        1.34    0.08   10.16    0.25    2.55    0.01 -999.      0.83    0.05 -999.   -999.   0 -999.    0 0 1
  7384523 19501117+4258371  19:50:11.170 +42:58:37.09 11.84 4721  94   34.98    0.31    4.08    0.05 4.89e+03 206         1.22    0.08   10.93    0.31    2.45    0.01  273.30    1.55    0.07 -999.   -999.   0 -999.    0 1 2
  7385745 19511062+4257540  19:51:10.627 +42:57:54.04 12.49 4573  91   59.24    0.21    5.85    0.05 1.95e+03 59.1        1.34    0.07    8.88    0.18    2.67    0.01   66.60    1.50    0.05 -999.   -999.   0 -999.    0 1 1
  7387188 19522216+4257226  19:52:22.164 +42:57:22.68 11.62 4800 168   33.09    0.23    4.12    0.05 6.82e+03 268         1.01    0.08   10.21    0.32    2.43    0.01  314.20    1.44    0.08 -999.   -999.   0 -999.    0 1 2
  7387808 19525603+4259408  19:52:56.033 +42:59:40.88 11.35 4758 167  121.47    0.28    9.82    0.05 494      12          1.54    0.10    6.58    0.14    2.99    0.01   74.60    1.41 -999.   -999.   -999.   0 -999.    0 1 1
  7420223 18495787+4303406  18:49:57.876 +43:03:40.61 11.37 4786  96   35.51    0.27    4.22    0.05 4.79e+03 196         1.13    0.07   10.43    0.29    2.46    0.01  254.80    1.25    0.06 -999.   -999.   0 -999.    0 1 2
  7420646 18504359+4303193  18:50:43.591 +43:03:19.37 12.49 4964 174   39.75    0.25    4.17    0.05 2.89e+03 124         1.77    0.14   12.20    0.38    2.51    0.01 -999.      1.66    0.05 -999.   -999.   0 -999.    0 0 0
  7422349 18533073+4300156  18:53:30.732 +43:00:15.62 12.05 5228 183  200.13    0.42   12.81    0.05 40.8     3.15        2.74    0.17    6.68    0.13    3.23    0.01 -999.      1.40    0.02 -999.   -999.   0 -999.    0 0 1
  7428418 19040591+4301431  19:04:05.911 +43:01:43.18  9.93 4847 170   35.90    0.22    4.16    0.05 4.61e+03 180         1.27    0.10   10.97    0.34    2.46    0.01  327.20    1.60    0.06 -999.   -999.   0 -999.    0 1 2
  7428931 19050213+4302026  19:05:02.134 +43:02:02.69 12.40 4731 166   25.00    0.21    3.37    0.05 1.43e+04 669         0.96    0.09   11.46    0.42    2.30    0.01 -999.      1.26    0.08 -999.   -999.   0 -999.    0 0 1
  7429055 19051309+4302119  19:05:13.087 +43:02:11.94 11.25 4690 164   60.93    0.22    6.13    0.05 2.44e+03 71.5        1.25    0.09    8.41    0.21    2.69    0.01 -999.      1.62    0.05 -999.   -999.   0 -999.    0 0 0
  7430415 19072900+4305328  19:07:29.006 +43:05:32.82 11.80 4576 160   19.49    0.12    2.62    0.05 2.83e+04 1.32e+03    1.19    0.12   14.58    0.64    2.19    0.01 -999.      1.59    0.09 -999.   -999.   0 -999.    0 0 0
  7430868 19081804+4300143  19:08:18.043 +43:00:14.36 10.29 4878 171   54.04    0.23    5.68    0.05 2.3e+03  80.6        1.26    0.09    8.88    0.23    2.64    0.01 -999.      0.86    0.05 -999.   -999.   0 -999.    0 0 0
  7431665 19093039+4300341  19:09:30.391 +43:00:34.16 10.97 4795 168   53.95    0.37    5.44    0.05 1.26e+03 45.8        1.45    0.11    9.56    0.26    2.64    0.01 -999.      1.45 -999.   -999.   -999.   0 -999.    4 0 0
  7435143 19145847+4305450  19:14:58.474 +43:05:45.06 11.99 4797 168   63.05    0.24    6.14    0.05 2.03e+03 61.2        1.43    0.10    8.79    0.22    2.71    0.01 -999.      0.74    0.05 -999.   -999.   0 -999.    0 0 2
  7439931 19211020+4303292  19:21:10.205 +43:03:29.27 11.67 4986 100  244.03    0.67   17.21    0.05 79       3.48        1.42    0.05    4.41    0.05    3.30    0.01 -999.   -999.      0.02 -999.   -999.   0 -999.    0 0 1
  7440390 19214065+4305320  19:21:40.658 +43:05:32.06 12.20 4954  99  172.32    0.52   13.11    0.05 87.1     3.25        1.47    0.06    5.35    0.07    3.15    0.01 -999.      0.01    0.02 -999.   -999.   0 -999.    0 0 0
  7440490 19214627+4301369  19:21:46.272 +43:01:36.91 12.42 4814  96   25.17    0.23    3.64    0.05 1.24e+04 620         0.74    0.05    9.99    0.31    2.31    0.01  321.00    0.28    0.10 -999.   -999.   0 -999.    0 1 2
  7445518 19275409+4302358  19:27:54.096 +43:02:35.84 11.71 4735  95   89.16    0.38    7.63    0.05 466      14.4        1.66    0.08    7.99    0.14    2.85    0.01 -999.      0.40    0.04 -999.   -999.   0 -999.    0 0 2
  7445653 19280492+4300061  19:28:04.930 +43:00:06.19 10.05 4780 167   30.62    0.33    3.77    0.05 1.47e+04 654         1.14    0.10   11.29    0.39    2.39    0.01 -999.      1.73    0.19   90.00    6.34 0 -999.    2 0 0
  7445698 19280910+4300039  19:28:09.106 +43:00:03.96 11.78 4729  95   39.83    0.23    4.19    0.05 2.92e+03 113         1.63    0.10   11.83    0.32    2.50    0.01 -999.      1.38    0.05 -999.   -999.   0 -999.    0 0 0
  7446296 19285267+4303230  19:28:52.673 +43:03:23.04 11.99 4873  97   68.58    0.24    6.67    0.05 1.13e+03 35.1        1.35    0.06    8.15    0.15    2.75    0.01   69.80    1.35    0.04 -999.   -999.   0 -999.    0 1 1
  7447703 19303701+4304376  19:30:37.015 +43:04:37.63 10.74 4748  95   37.80    0.22    4.01    0.05 2.93e+03 116         1.66    0.11   12.27    0.35    2.48    0.01 -999.      1.53    0.05 -999.   -999.   0 -999.    0 0 0
  7448051 19310346+4305388  19:31:03.468 +43:05:38.87 11.10 4539  91   33.65    0.20    3.82    0.05 4.49e+03 183         1.34    0.09   11.80    0.35    2.42    0.01 -999.      1.39    0.07 -999.   -999.   0 -999.    0 0 0
  7448560 19314034+4301142  19:31:40.342 +43:01:14.20 10.51 5195 182   40.72    0.24    4.62    0.05 2.81e+03 109         1.35    0.10   10.40    0.30    2.53    0.01  326.40    1.59    0.05 -999.   -999.   0 -999.    0 1 2
  7449159 19322083+4302115  19:32:20.832 +43:02:11.58 12.43 4820  96   79.43    0.40    7.07    0.05 489      16.1        1.64    0.08    8.37    0.15    2.81    0.01 -999.      0.41    0.04 -999.   -999.   0 -999.    0 0 0
  7450059 19332251+4301029  19:33:22.514 +43:01:02.93 11.69 4725  94   48.53    0.25    4.93    0.05 1.99e+03 69.8        1.53    0.09   10.41    0.25    2.59    0.01 -999.      1.06    0.05 -999.   -999.   0 -999.    0 0 0
  7450230 19333399+4302096  19:33:33.998 +43:02:09.71  9.08 4813  96  216.36    0.29   16.75    0.05 194      4.15        1.05    0.04    4.05    0.05    3.24    0.01   89.20    1.46    0.02 -999.   -999.   0 -999.    0 1 1
  7451465 19350011+4305197  19:35:00.118 +43:05:19.75 11.33 5204 182  131.35    2.97    9.08    0.08 8.45     1.55        3.04    0.30    8.70    0.30    3.04    0.01 -999.   -999.      0.87   47.10    9.35 9    0.35  2 0 0
  7457184 19410681+4303056  19:41:06.809 +43:03:05.62 11.62 4786  96   67.51    0.35    5.90    0.05 816      23.4        2.04    0.11   10.16    0.21    2.73    0.01   73.30    1.41    0.04 -999.   -999.   0 -999.    0 1 1
